                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    488,                0.34182,                0.24581,                0.83872,                 0.9975,                      1,                  0.995,                0.99011,                0.20504,                0.16212,                0.79454,              7.148e-05,              7.148e-05,              7.148e-05
                    489,                0.32912,                0.23457,                0.82134,                0.99754,                      1,                  0.995,                0.99011,                0.20436,                0.16834,                 0.7948,              6.752e-05,              6.752e-05,              6.752e-05
                    490,                0.33181,                0.23497,                0.81186,                0.99754,                      1,                  0.995,                0.99035,                0.20609,                0.17015,                0.79529,              6.356e-05,              6.356e-05,              6.356e-05
                    491,                0.27076,                 0.1898,                0.81364,                0.99754,                      1,                  0.995,                0.99035,                0.20802,                0.17054,                0.79483,               5.96e-05,               5.96e-05,               5.96e-05
                    492,                0.29063,                0.22801,                0.79639,                0.99754,                      1,                  0.995,                0.99035,                  0.206,                0.16513,                0.79499,              5.564e-05,              5.564e-05,              5.564e-05
                    493,                0.27797,                0.20189,                0.79394,                0.99751,                      1,                  0.995,                0.99035,                0.20486,                0.16387,                0.79545,              5.168e-05,              5.168e-05,              5.168e-05
                    494,                0.25716,                0.19325,                0.78809,                0.99751,                      1,                  0.995,                0.99035,                0.20486,                0.16387,                0.79545,              4.772e-05,              4.772e-05,              4.772e-05
                    495,                0.30598,                 0.2052,                0.80005,                0.99754,                      1,                  0.995,                0.99035,                0.20313,                0.16292,                0.79543,              4.376e-05,              4.376e-05,              4.376e-05
                    496,                0.28722,                0.19936,                0.80925,                0.99751,                      1,                  0.995,                0.99035,                0.20148,                0.16348,                0.79517,               3.98e-05,               3.98e-05,               3.98e-05
                    497,                 0.2796,                0.20249,                0.78596,                0.99751,                      1,                  0.995,                0.99035,                0.19888,                0.16484,                0.79476,              3.584e-05,              3.584e-05,              3.584e-05
                    498,                0.29014,                0.19591,                 0.7909,                0.99754,                      1,                  0.995,                0.99035,                0.19701,                0.16405,                0.79412,              3.188e-05,              3.188e-05,              3.188e-05
                    499,                0.28244,                0.19795,                0.79182,                0.99752,                      1,                  0.995,                0.99035,                0.19506,                0.15824,                0.79411,              2.792e-05,              2.792e-05,              2.792e-05
                    500,                0.28256,                0.19495,                0.77769,                0.99749,                      1,                  0.995,                0.99035,                0.19355,                 0.1623,                0.79374,              2.396e-05,              2.396e-05,              2.396e-05
